stem,confidence_threshold,profile_cosine_similarity,jensen_shannon_distance,dominant_pitch_class_match,symbolic_dominant_pitch_class,audio_dominant_pitch_class,symbolic_template_label,audio_template_label,descriptive_exact_label_agreement,descriptive_tonic_agreement,descriptive_mode_agreement,symbolic_pc_0,symbolic_pc_1,symbolic_pc_2,symbolic_pc_3,symbolic_pc_4,symbolic_pc_5,symbolic_pc_6,symbolic_pc_7,symbolic_pc_8,symbolic_pc_9,symbolic_pc_10,symbolic_pc_11,audio_pc_0,audio_pc_1,audio_pc_2,audio_pc_3,audio_pc_4,audio_pc_5,audio_pc_6,audio_pc_7,audio_pc_8,audio_pc_9,audio_pc_10,audio_pc_11
q80,0.25,0.992178237414157,0.13011990431201897,False,4,5,D minor,D minor,True,True,True,0.06456928838951308,0.03891385767790252,0.15719101123595536,0.028726591760299642,0.23194756554307125,0.22700374531835207,0.037602996254681616,0.10887640449438184,0.023183520599251016,0.06056179775280886,0.021423220973782596,0.0,0.05120892500098473,0.06519343927474419,0.1471684803566109,0.03121089659053576,0.22203281305019604,0.22897236005803354,0.037408385980886014,0.10854566587864684,0.041456832106425506,0.03470610458797735,0.01452535185674522,0.017570745258213918
q85,0.25,0.9684740963083538,0.2595539745266552,True,7,7,G major,G major,True,True,True,0.09089900110987778,0.0,0.09905660377358488,0.0,0.15449500554938955,0.0,0.0911209766925639,0.34539400665926745,0.015982241953385136,0.09372918978912316,0.0,0.10932297447280809,0.08199754875199573,0.011241641747023858,0.08400195971823565,0.0053351760111431945,0.11058154788154323,0.04865616323109985,0.07536516665934377,0.27853128987965586,0.0795970900976859,0.10504294237616552,0.02244382010675081,0.09720565353935666
q86,0.25,0.9955366882353357,0.1172786133559122,False,1,9,A major,A major,True,True,True,0.0396146133907176,0.30082652711889274,0.017313053259646907,0.012960336479679205,0.05712329437081243,0.017753215630654875,0.03218076001369393,0.0,0.07512104465202712,0.2843448916711499,0.03403922335794974,0.12872304005477564,0.05504389962312804,0.2764583394967066,0.020735850321018063,0.021334650662386056,0.045062062636535984,0.012227332901261066,0.03492980195515259,0.01739584014729296,0.05482032072484678,0.28052689932344005,0.04741960020023865,0.13404540200799314
q87,0.25,0.9750616228448816,0.15406211110529472,False,10,8,C# major,C# major,True,True,True,0.010630810830833084,0.1730562655109829,0.04559765899914798,0.09267696410712335,0.034670518946549475,0.15483201837241206,0.017816794458643415,0.007519354002296528,0.2011334592732525,0.015853613364447964,0.23195169833685217,0.01426084379745877,0.01893785042733223,0.16361585183880928,0.04682713419661086,0.09645042457355432,0.04206698303548777,0.1164949794211381,0.03483960024538419,0.014208460498769013,0.20359305323336874,0.06054186246214385,0.16569307696532531,0.03673072310207634
q9,0.25,0.9896411112898851,0.20928614440727702,False,3,2,Bb major,Bb major,True,True,True,0.13878458119396134,0.0,0.23649321787110075,0.2585638746264083,0.0,0.18890336424247073,0.0,0.06421948041995565,0.0,0.020308069583876175,0.09272741206222701,0.0,0.1321405550824421,0.018517932506302327,0.24855775655175755,0.21837084595273049,0.022168167609480344,0.17119931161489185,0.009499688575541397,0.04568134128174936,0.0002038266685546963,0.021563819681520824,0.08114411178928925,0.030952642685739804
q96,0.25,0.9890996668734826,0.19894542756578223,True,11,11,B major,B major,True,True,True,0.017707684858546048,0.24749256415577223,0.0,0.09607802448640798,0.0740125890572042,0.0,0.1961679463235803,0.03417029812547541,0.0,0.0,0.0,0.3343708929930137,0.05293837786816352,0.2251067116437905,0.021322054933145408,0.09988688744281389,0.07036389497938626,0.01730282628837976,0.13949438459225735,0.036764525430721,0.006374598099182857,0.0036311330365473185,0.009073437227014525,0.3177411684585976
child1,0.3,0.9973304424778714,0.06404912894175645,True,4,4,E minor,E minor,True,True,True,0.06290923901124708,0.10579905385507067,0.15576929101788867,0.17212318681662944,0.21567091700867824,0.10633165199411021,0.03443090322378503,0.06015226040916136,0.0065791534822519735,0.026034650208339945,0.010182023246342277,0.044017669726495054,0.06911528616076837,0.11192549313335177,0.15079933537329673,0.1646287129776445,0.21873099849803268,0.1007629613763033,0.04612844113354562,0.05783746835575124,0.01697428273827431,0.02720180231940591,0.008212867598933395,0.027682350334692137
child10,0.3,0.9882935324394978,0.07628332003551866,False,5,6,F minor,F minor,True,True,True,0.05053394355453842,0.015942028985507218,0.02787948131197565,0.044164759725400356,0.11170861937452334,0.19469870327993904,0.17974828375286056,0.1193745232646834,0.17318840579710124,0.0513348588863465,0.02463768115942025,0.006788710907704073,0.045189706394222054,0.02255722938416532,0.022920693412239568,0.05764520642360898,0.14792785932448232,0.16776740066618998,0.1686711070079619,0.1348556264365625,0.15410180218551736,0.05819807698691818,0.016205123164147225,0.003960168613984646
child11,0.3,0.9794950290992817,0.10937830511445565,True,6,6,Eb minor,Eb minor,True,True,True,0.03871391076115485,0.019723637486490624,0.10394472749729816,0.18573413617415477,0.11452061139416403,0.03948587308939315,0.22120580515670812,0.08236838042303522,0.06110081828006796,0.044889609387061914,0.06870464721321627,0.019607843137254864,0.044747685276432164,0.037135927382578725,0.09988646233930475,0.16554614871492787,0.13415699236663597,0.06511873655287355,0.17504167046942468,0.10719906447969117,0.04435997520467477,0.048706461924961905,0.04703015951848758,0.03107071577000687
child12,0.3,0.9874280962884133,0.08996475523229185,True,3,3,Eb minor,Eb minor,True,True,True,0.0636340512124811,0.02942173986772925,0.08538239782940495,0.26157368153298294,0.12497880278107502,0.15287434288621318,0.09509072409699838,0.05574868577242666,0.05362896387993903,0.0,0.0,0.07766661014074956,0.06081444586824703,0.04545032682617937,0.08936375346357753,0.23758585100872986,0.16729054481597494,0.12658189849294219,0.09332528196099434,0.04471507895199779,0.048166511005023,0.0,0.005367703368702448,0.08133860423763152
child13,0.3,0.9898678560407665,0.1300747131409167,True,6,6,F# minor,F# minor,True,True,True,0.021811856014987346,0.09844328471385881,0.022971586600651184,0.08635532360943851,0.16918685043935922,0.1576787546277712,0.18859003523796794,0.07979838529818466,0.03202640617333516,0.08376823230295721,0.05936928498148898,0.0,0.021924356435281386,0.08658127593359545,0.03681414887728659,0.09218364384273774,0.18597974490851546,0.15030274392679427,0.19697398767374835,0.04802381357504512,0.030901565200837897,0.0688953623570983,0.058258690678997284,0.023160666590062166
child14,0.3,0.9952164004366019,0.06450775205384102,True,1,1,C# major,C# major,True,True,True,0.05836984466089766,0.3017344389325412,0.15611760871926691,0.16685374950211915,0.053916066191114234,0.08648658435021882,0.040916826592316366,0.052196111090994486,0.03897961400586568,0.024006952239562583,0.0051598653003584105,0.015262338414744468,0.07443553207269418,0.27448793319921483,0.15949509902255202,0.16781590380731198,0.06782379477474464,0.07606541865517853,0.05625139935108998,0.04212875146975369,0.03598655423371193,0.020391121882653372,0.00276542957713839,0.022353061953956442
