stem,ref_notes,est_notes,COnPOff_P,COnPOff_R,COnPOff_F,COnP_P,COnP_R,COnP_F,COn_P,COn_R,COn_F,Split,Merged,Spurious
M02_0024_0002_1,18,24,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.05555555555555555,0.04761904761904762,0.6666666666666666,0.6666666666666666,0.0
M02_0024_0002_2,18,22,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.16666666666666666,0.15,0.5555555555555556,0.5555555555555556,0.0
M02_0024_0003_1_D,18,22,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.2222222222222222,0.19999999999999998,0.5,0.4444444444444444,0.0
M02_0024_0003_2_D,18,23,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.05555555555555555,0.04878048780487805,0.5,0.3333333333333333,0.0
M02_0036_0001_1,24,20,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.5,0.5454545454545454,0.25,0.20833333333333334,0.0
M02_0036_0002_1,24,21,0.0,0.0,0.0,0.0,0.0,0.0,0.5714285714285714,0.5,0.5333333333333333,0.25,0.16666666666666666,0.0
M02_0047_0001_1_D,43,37,0.0,0.0,0.0,0.0,0.0,0.0,0.4864864864864865,0.4186046511627907,0.45,0.3953488372093023,0.3953488372093023,0.0
M02_0047_0001_2_D,43,44,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.27906976744186046,0.2758620689655172,0.5813953488372093,0.6976744186046512,0.0
M02_0047_0002_1_D,23,22,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.30434782608695654,0.31111111111111117,0.4782608695652174,0.4782608695652174,0.0
M02_0047_0002_2_D,23,24,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.17391304347826086,0.1702127659574468,0.5652173913043478,0.5652173913043478,0.0
M02_0052_0001_1,22,36,0.0,0.0,0.0,0.0,0.0,0.0,0.1388888888888889,0.22727272727272727,0.1724137931034483,0.5454545454545454,0.6363636363636364,0.0
M02_0052_0001_2,22,30,0.0,0.0,0.0,0.0,0.0,0.0,0.23333333333333334,0.3181818181818182,0.2692307692307693,0.5454545454545454,0.5,0.0
M02_0052_0002_1,22,35,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.22727272727272727,0.17543859649122806,0.6363636363636364,0.6363636363636364,0.0
M02_0052_0002_2,22,34,0.0,0.0,0.0,0.0,0.0,0.0,0.2647058823529412,0.4090909090909091,0.3214285714285714,0.5,0.36363636363636365,0.0
M02_0052_0003_1,22,36,0.0,0.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.09090909090909091,0.06896551724137931,0.5909090909090909,0.45454545454545453,0.0
M02_0052_0003_2,22,33,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,0.13636363636363635,0.10909090909090909,0.45454545454545453,0.5454545454545454,0.0
M02_0067_0001_1,22,20,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.09090909090909091,0.09523809523809525,0.5,0.6363636363636364,0.0
M02_0067_0001_2,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.45454545454545453,0.45454545454545453,0.0
M02_0067_0002_1,48,49,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14583333333333334,0.1443298969072165,0.5416666666666666,0.5625,0.0
M02_0067_0002_2,48,49,0.0,0.0,0.0,0.0,0.0,0.0,0.10204081632653061,0.10416666666666667,0.10309278350515465,0.5625,0.6041666666666666,0.0
M02_0095_0001_1_D,44,45,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.13636363636363635,0.13483146067415733,0.5681818181818182,0.6136363636363636,0.0
M02_0095_0001_2_D,44,45,0.0,0.0,0.0,0.0,0.0,0.0,0.022222222222222223,0.022727272727272728,0.02247191011235955,0.5909090909090909,0.6590909090909091,0.0
M02_0095_0002_1_D,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.18181818181818182,0.17777777777777776,0.5909090909090909,0.6818181818181818,0.0
M02_0095_0002_2_D,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.08695652173913043,0.09090909090909091,0.08888888888888888,0.6363636363636364,0.6818181818181818,0.0
M02_0095_0003_1_D,22,24,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.045454545454545456,0.043478260869565216,0.7272727272727273,0.7727272727272727,0.0
M02_0095_0003_2_D,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.13636363636363635,0.1333333333333333,0.6818181818181818,0.7272727272727273,0.0
M02_0113_0001_1_D,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4000000000000001,0.3,0.35,0.0
M02_0113_0001_2_D,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.4000000000000001,0.4,0.45,0.0
M02_0113_0002_1_D,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,0.2727272727272727,0.2727272727272727,0.3181818181818182,0.36363636363636365,0.0
M02_0113_0002_2_D,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.13636363636363635,0.13636363636363635,0.13636363636363635,0.4090909090909091,0.5,0.0
M02_0113_0003_1_D,24,23,0.0,0.0,0.0,0.0,0.0,0.0,0.4782608695652174,0.4583333333333333,0.4680851063829787,0.375,0.4166666666666667,0.041666666666666664
M02_0113_0003_2_D,24,22,0.0,0.0,0.0,0.0,0.0,0.0,0.45454545454545453,0.4166666666666667,0.43478260869565216,0.2916666666666667,0.375,0.0
M02_0126_0001_1,28,32,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.10714285714285714,0.09999999999999999,0.5,0.39285714285714285,0.0
M02_0126_0001_2,28,30,0.0,0.0,0.0,0.0,0.0,0.0,0.36666666666666664,0.39285714285714285,0.3793103448275862,0.39285714285714285,0.35714285714285715,0.0
M02_0126_0001_2_D,28,25,0.0,0.0,0.0,0.0,0.0,0.0,0.24,0.21428571428571427,0.2264150943396226,0.2857142857142857,0.32142857142857145,0.0
M02_0126_0002_1,28,29,0.0,0.0,0.0,0.0,0.0,0.0,0.27586206896551724,0.2857142857142857,0.28070175438596495,0.32142857142857145,0.2857142857142857,0.0
M02_0126_0003_1_D,26,27,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.19230769230769232,0.18867924528301885,0.5,0.5384615384615384,0.0
M02_0126_0003_2_D,26,27,0.0,0.0,0.0,0.0,0.0,0.0,0.2222222222222222,0.23076923076923078,0.22641509433962265,0.38461538461538464,0.4230769230769231,0.0
M02_0143_0001_1,34,39,0.0,0.0,0.0,0.0,0.0,0.0,0.358974358974359,0.4117647058823529,0.3835616438356165,0.5294117647058824,0.5588235294117647,0.0
M02_0143_0001_2,34,39,0.0,0.0,0.0,0.0,0.0,0.0,0.358974358974359,0.4117647058823529,0.3835616438356165,0.5294117647058824,0.5588235294117647,0.0
M02_0143_0002_1,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.6086956521739131,0.6956521739130435,0.0
M02_0143_0002_2,23,23,0.0,0.0,0.0,0.0,0.0,0.0,0.13043478260869565,0.13043478260869565,0.13043478260869565,0.6086956521739131,0.6956521739130435,0.0
M02_0149_0001_1,32,29,0.0,0.0,0.0,0.0,0.0,0.0,0.3793103448275862,0.34375,0.36065573770491804,0.28125,0.3125,0.1875
M02_0149_0001_2,32,29,0.0,0.0,0.0,0.0,0.0,0.0,0.3793103448275862,0.34375,0.36065573770491804,0.25,0.34375,0.21875
M02_0149_0002_1,32,33,0.0,0.0,0.0,0.0,0.0,0.0,0.12121212121212122,0.125,0.12307692307692308,0.4375,0.375,0.09375
M02_0149_0002_2,32,36,0.0,0.0,0.0,0.0,0.0,0.0,0.19444444444444445,0.21875,0.2058823529411765,0.5,0.40625,0.0625
M02_0167_0001_1_D,19,25,0.0,0.0,0.0,0.0,0.0,0.0,0.28,0.3684210526315789,0.3181818181818182,0.8421052631578947,0.7894736842105263,0.0
M02_0167_0001_2_D,19,21,0.0,0.0,0.0,0.0,0.0,0.0,0.19047619047619047,0.21052631578947367,0.2,0.631578947368421,0.7368421052631579,0.0
M02_0167_0002_1_D,17,19,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.11764705882352941,0.1111111111111111,0.5882352941176471,0.5294117647058824,0.0
M02_0167_0002_2_D,17,19,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.11764705882352941,0.1111111111111111,0.5294117647058824,0.47058823529411764,0.0
M02_0190_0001_1,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.5238095238095238,0.5714285714285714,0.0
M02_0190_0001_2,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.09523809523809523,0.09523809523809523,0.5238095238095238,0.5714285714285714,0.0
M02_0190_0002_1,19,20,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.42105263157894735,0.41025641025641024,0.47368421052631576,0.42105263157894735,0.0
M02_0190_0002_2,19,20,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.42105263157894735,0.41025641025641024,0.47368421052631576,0.3684210526315789,0.0
M02_0195_0001_1_D,27,26,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.14814814814814814,0.1509433962264151,0.6296296296296297,0.6296296296296297,0.037037037037037035
M02_0195_0001_2_D,27,26,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.14814814814814814,0.1509433962264151,0.6296296296296297,0.6296296296296297,0.037037037037037035
M02_0195_0002_1_D,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.16,0.52,0.52,0.0
M02_0195_0002_2_D,25,25,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.16,0.16,0.52,0.52,0.0
M02_0208_0001_1_D,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05000000000000001,0.4,0.4,0.0
M02_0208_0001_2_D,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.05,0.05000000000000001,0.4,0.4,0.0
M02_0208_0002_1_D,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.6153846153846154,0.6153846153846154,0.0
M02_0208_0002_2_D,13,13,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.15384615384615385,0.15384615384615385,0.6153846153846154,0.6153846153846154,0.0
M02_0221_0001_1_D,20,19,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05,0.05128205128205128,0.35,0.4,0.0
M02_0221_0001_2_D,20,19,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.05,0.05128205128205128,0.4,0.45,0.0
M02_0221_0002_1_D,23,26,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.08695652173913043,0.08163265306122448,0.6086956521739131,0.6521739130434783,0.0
M02_0221_0002_2_D,23,24,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,0.08695652173913043,0.0851063829787234,0.6521739130434783,0.6956521739130435,0.0
M02_0233_0001_1_D,20,23,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.2,0.18604651162790697,0.55,0.5,0.05
M02_0233_0001_2_D,20,23,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.2,0.18604651162790697,0.55,0.5,0.05
M02_0233_0002_1,36,44,0.0,0.0,0.0,0.0,0.0,0.0,0.18181818181818182,0.2222222222222222,0.19999999999999998,0.5555555555555556,0.5555555555555556,0.08333333333333333
M02_0233_0002_2,36,39,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.3333333333333333,0.32,0.4166666666666667,0.3888888888888889,0.0
M02_0265_0001_1_D,29,31,0.0,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,0.2413793103448276,0.23333333333333334,0.4827586206896552,0.4827586206896552,0.0
M02_0265_0001_2_D,29,31,0.0,0.0,0.0,0.0,0.0,0.0,0.22580645161290322,0.2413793103448276,0.23333333333333334,0.4827586206896552,0.4827586206896552,0.0
M02_0265_0002_1_D,37,38,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.10810810810810811,0.10666666666666667,0.5945945945945946,0.6756756756756757,0.0
M02_0265_0002_2_D,37,38,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.10810810810810811,0.10666666666666667,0.5945945945945946,0.6756756756756757,0.0
M02_0329_0001_1,18,15,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.1111111111111111,0.1212121212121212,0.4444444444444444,0.5,0.0
M02_0329_0001_2,18,15,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.1111111111111111,0.1212121212121212,0.4444444444444444,0.5,0.0
M02_0329_0002_1,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.2857142857142857,0.38095238095238093,0.09523809523809523
M02_0329_0002_2,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.47619047619047616,0.47619047619047616,0.47619047619047616,0.23809523809523808,0.3333333333333333,0.09523809523809523
M02_0347_0001_1_D,30,26,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.13333333333333333,0.14285714285714288,0.5,0.5,0.0
M02_0347_0001_2_D,30,26,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.13333333333333333,0.14285714285714288,0.5,0.5,0.0
M02_0347_0002_1_D,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.5675675675675675,0.5675675675675675,0.02702702702702703
M02_0347_0002_2_D,37,37,0.0,0.0,0.0,0.0,0.0,0.0,0.13513513513513514,0.13513513513513514,0.13513513513513514,0.5405405405405406,0.5405405405405406,0.02702702702702703
M02_0353_0001_1_D,24,19,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.041666666666666664,0.04651162790697675,0.4166666666666667,0.5,0.0
M02_0353_0001_2_D,24,19,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.041666666666666664,0.04651162790697675,0.4166666666666667,0.5,0.0
M02_0353_0002_1_D,26,26,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.5,0.5384615384615384,0.0
M02_0353_0002_2_D,26,26,0.0,0.0,0.0,0.0,0.0,0.0,0.23076923076923078,0.23076923076923078,0.23076923076923078,0.5,0.5384615384615384,0.0
M02_0355_0001_1,18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.1111111111111111,0.10810810810810811,0.4444444444444444,0.4444444444444444,0.0
M02_0355_0001_2,18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.1111111111111111,0.10810810810810811,0.4444444444444444,0.4444444444444444,0.0
M02_0355_0002_1_D,18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.16216216216216214,0.6111111111111112,0.6111111111111112,0.0
M02_0355_0002_2_D,18,19,0.0,0.0,0.0,0.0,0.0,0.0,0.15789473684210525,0.16666666666666666,0.16216216216216214,0.6111111111111112,0.6111111111111112,0.0
M02_0362_0001_1_D,39,39,0.0,0.0,0.0,0.0,0.0,0.0,0.358974358974359,0.358974358974359,0.358974358974359,0.5128205128205128,0.5128205128205128,0.0
M02_0362_0001_2_D,39,39,0.0,0.0,0.0,0.0,0.0,0.0,0.358974358974359,0.358974358974359,0.358974358974359,0.48717948717948717,0.46153846153846156,0.0
M02_0362_0002_1_D,38,39,0.0,0.0,0.0,0.0,0.0,0.0,0.358974358974359,0.3684210526315789,0.36363636363636365,0.3684210526315789,0.3157894736842105,0.0
M02_0362_0002_2_D,38,39,0.0,0.0,0.0,0.0,0.0,0.0,0.358974358974359,0.3684210526315789,0.36363636363636365,0.3684210526315789,0.3157894736842105,0.0
M02_0459_0001_1,29,26,0.0,0.0,0.0,0.0,0.0,0.0,0.34615384615384615,0.3103448275862069,0.32727272727272727,0.3448275862068966,0.27586206896551724,0.06896551724137931
M02_0459_0001_2,29,26,0.0,0.0,0.0,0.0,0.0,0.0,0.3076923076923077,0.27586206896551724,0.29090909090909095,0.41379310344827586,0.3448275862068966,0.06896551724137931
M02_0459_0002_1_D,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.4090909090909091,0.36363636363636365,0.045454545454545456
M02_0459_0002_2_D,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.3181818181818182,0.3181818181818182,0.3181818181818182,0.45454545454545453,0.45454545454545453,0.045454545454545456
M02_0477_0002_1,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.21739130434782608,0.22727272727272727,0.22222222222222224,0.5909090909090909,0.5909090909090909,0.0
M02_0477_0002_2,22,22,0.0,0.0,0.0,0.0,0.0,0.0,0.22727272727272727,0.22727272727272727,0.22727272727272727,0.5454545454545454,0.5909090909090909,0.0
M02_0489_0001_1_D,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.20833333333333334,0.19607843137254902,0.5416666666666666,0.4166666666666667,0.041666666666666664
M02_0489_0001_2_D,24,27,0.0,0.0,0.0,0.0,0.0,0.0,0.18518518518518517,0.20833333333333334,0.19607843137254902,0.5416666666666666,0.4166666666666667,0.041666666666666664
M02_0489_0002_1_D,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.5,0.4583333333333333,0.041666666666666664
M02_0489_0002_2_D,24,24,0.0,0.0,0.0,0.0,0.0,0.0,0.20833333333333334,0.20833333333333334,0.20833333333333334,0.5,0.4583333333333333,0.041666666666666664
M03_0024_0001_1_DD,18,17,0.0,0.0,0.0,0.058823529411764705,0.05555555555555555,0.05714285714285714,0.17647058823529413,0.16666666666666666,0.17142857142857143,0.5555555555555556,0.6111111111111112,0.0
M03_0024_0001_2_DD,18,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9444444444444444,0.8888888888888888,0.0
M03_0036_0001_1_DD,24,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7083333333333334,0.75,0.0
M03_0047_0001_1_DDD,43,44,0.0,0.0,0.0,0.022727272727272728,0.023255813953488372,0.022988505747126436,0.13636363636363635,0.13953488372093023,0.1379310344827586,0.7441860465116279,0.7209302325581395,0.0
M03_0047_0001_2_DDD,43,40,0.025,0.023255813953488372,0.024096385542168672,0.025,0.023255813953488372,0.024096385542168672,0.125,0.11627906976744186,0.12048192771084337,0.6976744186046512,0.6511627906976745,0.0
M03_0047_0002_1_DDD,23,25,0.0,0.0,0.0,0.04,0.043478260869565216,0.041666666666666664,0.2,0.21739130434782608,0.20833333333333331,0.9130434782608695,0.8695652173913043,0.0
M03_0047_0002_2_DDD,23,22,0.0,0.0,0.0,0.045454545454545456,0.043478260869565216,0.04444444444444444,0.045454545454545456,0.043478260869565216,0.04444444444444444,0.8260869565217391,0.8695652173913043,0.0
M03_0052_0001_1_D,22,27,0.0,0.0,0.0,0.0,0.0,0.0,0.14814814814814814,0.18181818181818182,0.16326530612244897,0.8636363636363636,0.6818181818181818,0.0
M03_0052_0001_2_D,22,27,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.045454545454545456,0.04081632653061224,0.8636363636363636,0.7272727272727273,0.045454545454545456
M03_0052_0002_1_DD,22,25,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.045454545454545456,0.0425531914893617,0.7272727272727273,0.6818181818181818,0.0
M03_0052_0002_2_DD,22,27,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.045454545454545456,0.04081632653061224,0.7727272727272727,0.6818181818181818,0.0
M03_0052_0003_1_DDD,22,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7727272727272727,0.7272727272727273,0.0
M03_0052_0003_2_DDD,22,30,0.0,0.0,0.0,0.0,0.0,0.0,0.03333333333333333,0.045454545454545456,0.03846153846153846,0.8181818181818182,0.6818181818181818,0.0
M03_0067_0001_1_DD,22,20,0.0,0.0,0.0,0.05,0.045454545454545456,0.04761904761904762,0.25,0.22727272727272727,0.23809523809523808,0.6818181818181818,0.6363636363636364,0.0
M03_0067_0001_2_DD,22,18,0.0,0.0,0.0,0.0,0.0,0.0,0.2777777777777778,0.22727272727272727,0.25,0.6818181818181818,0.6818181818181818,0.0
M03_0067_0002_1_DD,48,43,0.0,0.0,0.0,0.023255813953488372,0.020833333333333332,0.02197802197802198,0.11627906976744186,0.10416666666666667,0.10989010989010989,0.6666666666666666,0.6666666666666666,0.0
M03_0067_0002_2_DD,48,42,0.0,0.0,0.0,0.023809523809523808,0.020833333333333332,0.022222222222222223,0.07142857142857142,0.0625,0.06666666666666667,0.6875,0.6875,0.0
M03_0095_0001_1_DD,44,42,0.0,0.0,0.0,0.0,0.0,0.0,0.023809523809523808,0.022727272727272728,0.023255813953488372,0.8181818181818182,0.7954545454545454,0.0
M03_0095_0001_2_DD,44,41,0.0,0.0,0.0,0.024390243902439025,0.022727272727272728,0.023529411764705882,0.024390243902439025,0.022727272727272728,0.023529411764705882,0.75,0.75,0.0
M03_0113_0001_1_DD,20,20,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.15,0.15,0.75,0.75,0.0
M03_0113_0001_2_DD,20,19,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.1,0.10256410256410256,0.75,0.75,0.0
M03_0126_0002_1_DD,28,26,0.07692307692307693,0.07142857142857142,0.07407407407407408,0.15384615384615385,0.14285714285714285,0.14814814814814817,0.23076923076923078,0.21428571428571427,0.22222222222222224,0.5357142857142857,0.5714285714285714,0.10714285714285714
M03_0126_0002_2_DD,28,23,0.0,0.0,0.0,0.043478260869565216,0.03571428571428571,0.0392156862745098,0.13043478260869565,0.10714285714285714,0.11764705882352941,0.5714285714285714,0.5357142857142857,0.0
M03_0149_0002_1_DD,32,30,0.0,0.0,0.0,0.13333333333333333,0.125,0.12903225806451615,0.26666666666666666,0.25,0.2580645161290323,0.59375,0.5625,0.0625
M03_0167_0001_1_DD,19,23,0.0,0.0,0.0,0.0,0.0,0.0,0.043478260869565216,0.05263157894736842,0.04761904761904762,0.8421052631578947,0.7894736842105263,0.0
M03_0167_0002_1_DD,17,18,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.11764705882352941,0.11428571428571428,0.8235294117647058,0.7647058823529411,0.0
M03_0167_0002_2_DD,17,14,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.058823529411764705,0.06451612903225808,0.7058823529411765,0.6470588235294118,0.0
M03_0190_0001_1_DD,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.047619047619047616,0.9047619047619048,0.9047619047619048,0.0
M03_0190_0001_2_DD,21,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.8571428571428571,0.0
M03_0195_0001_1_DD,27,28,0.0,0.0,0.0,0.07142857142857142,0.07407407407407407,0.07272727272727272,0.14285714285714285,0.14814814814814814,0.14545454545454545,0.9259259259259259,0.9259259259259259,0.0
M03_0195_0001_2_DD,27,27,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.037037037037037035,0.037037037037037035,0.8888888888888888,0.8888888888888888,0.0
M03_0195_0002_2_DD,25,24,0.0,0.0,0.0,0.0,0.0,0.0,0.041666666666666664,0.04,0.04081632653061224,0.8,0.76,0.0
M03_0208_0001_2_DD,20,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.75,0.05
M03_0233_0001_1_DD,20,21,0.047619047619047616,0.05,0.04878048780487805,0.047619047619047616,0.05,0.04878048780487805,0.3333333333333333,0.35,0.3414634146341463,0.65,0.55,0.0
M03_0233_0002_1_DD,36,34,0.0,0.0,0.0,0.0,0.0,0.0,0.20588235294117646,0.19444444444444445,0.19999999999999998,0.5555555555555556,0.5555555555555556,0.05555555555555555
M03_0265_0001_2_DDD,29,30,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.10344827586206896,0.10169491525423728,0.8275862068965517,0.7931034482758621,0.0
M03_0265_0002_2_DD,37,29,0.06896551724137931,0.05405405405405406,0.06060606060606061,0.20689655172413793,0.16216216216216217,0.18181818181818182,0.2413793103448276,0.1891891891891892,0.21212121212121213,0.5675675675675675,0.5675675675675675,0.02702702702702703
M03_0329_0001_1_DD,18,17,0.0,0.0,0.0,0.0,0.0,0.0,0.29411764705882354,0.2777777777777778,0.28571428571428575,0.7222222222222222,0.6666666666666666,0.0
M03_0329_0001_2_DD,18,16,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.16666666666666666,0.17647058823529413,0.7222222222222222,0.7222222222222222,0.0
M03_0329_0002_1_DD,21,21,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.7619047619047619,0.6666666666666666,0.047619047619047616
M03_0329_0002_2_DD,21,23,0.0,0.0,0.0,0.0,0.0,0.0,0.17391304347826086,0.19047619047619047,0.1818181818181818,0.8095238095238095,0.8095238095238095,0.0
M03_0347_0002_1_DD,37,31,0.0,0.0,0.0,0.0,0.0,0.0,0.16129032258064516,0.13513513513513514,0.14705882352941174,0.6216216216216216,0.6486486486486487,0.0
M03_0347_0002_2_DD,37,38,0.0,0.0,0.0,0.05263157894736842,0.05405405405405406,0.05333333333333334,0.13157894736842105,0.13513513513513514,0.13333333333333333,0.8108108108108109,0.7297297297297297,0.0
M03_0353_0002_1_DD,26,27,0.0,0.0,0.0,0.037037037037037035,0.038461538461538464,0.03773584905660377,0.18518518518518517,0.19230769230769232,0.18867924528301885,0.6153846153846154,0.6538461538461539,0.038461538461538464
M03_0353_0002_2_DD,26,28,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.15384615384615385,0.14814814814814817,0.7692307692307693,0.6923076923076923,0.038461538461538464
M03_0355_0001_1_DD,18,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4444444444444444,0.5555555555555556,0.0
M03_0355_0001_2_DD,18,13,0.0,0.0,0.0,0.0,0.0,0.0,0.07692307692307693,0.05555555555555555,0.06451612903225808,0.5,0.5,0.0
M03_0355_0002_1_DD,18,20,0.0,0.0,0.0,0.05,0.05555555555555555,0.052631578947368425,0.05,0.05555555555555555,0.052631578947368425,0.7222222222222222,0.6111111111111112,0.0
M03_0355_0002_2_DD,18,19,0.05263157894736842,0.05555555555555555,0.05405405405405406,0.05263157894736842,0.05555555555555555,0.05405405405405406,0.05263157894736842,0.05555555555555555,0.05405405405405406,0.7777777777777778,0.7777777777777778,0.0
M03_0362_0001_2_DD,39,37,0.0,0.0,0.0,0.0,0.0,0.0,0.02702702702702703,0.02564102564102564,0.02631578947368421,0.8205128205128205,0.7692307692307693,0.0
M03_0362_0002_1_DD,38,47,0.0,0.0,0.0,0.02127659574468085,0.02631578947368421,0.023529411764705882,0.02127659574468085,0.02631578947368421,0.023529411764705882,0.8947368421052632,0.8157894736842105,0.0
M03_0362_0002_2_DD,38,44,0.0,0.0,0.0,0.022727272727272728,0.02631578947368421,0.024390243902439025,0.09090909090909091,0.10526315789473684,0.0975609756097561,0.7631578947368421,0.7894736842105263,0.0
M03_0459_0002_1_DD,22,16,0.0625,0.045454545454545456,0.052631578947368425,0.1875,0.13636363636363635,0.15789473684210525,0.375,0.2727272727272727,0.3157894736842105,0.45454545454545453,0.5,0.0
