onset_threshold,offset_threshold,min_sep,min_duration,ref_notes,est_notes,COnPOff_P,COnPOff_R,COnPOff_F,COnP_F,COn_F,Split,Merged,Spurious
0.55,0.35,0.26,0.1,1959,1789,0.6439351593068754,0.5880551301684533,0.6147278548559232,0.7646744930629669,0.8249733191035219,0.09392547217968351,0.19806023481368046,0.06891271056661562
0.55,0.4,0.26,0.1,1959,1789,0.6433761878144215,0.5875446656457376,0.6141942369263607,0.7652081109925294,0.8249733191035219,0.09494640122511486,0.19806023481368046,0.06891271056661562
0.5,0.35,0.26,0.06,1959,1896,0.6239451476793249,0.6038795303726391,0.6137483787289234,0.7584954604409857,0.8145265888456551,0.10209290454313426,0.19754977029096477,0.10515569167942827
0.5,0.55,0.26,0.12,1959,1812,0.6385209713024282,0.5906074527820316,0.6136303367806948,0.775391142932909,0.828427472818881,0.12353241449719245,0.21082184788157224,0.06687085247575293
0.4,0.6,0.26,0.06,1959,1959,0.6135783563042368,0.6135783563042368,0.6135783563042368,0.776416539050536,0.8187850944359367,0.15671260847371107,0.22103113833588567,0.11281265952016335
0.55,0.45,0.26,0.12,1959,1774,0.64543404735062,0.5844818785094436,0.6134476292526118,0.7677471202785963,0.8250736672917226,0.09494640122511486,0.19601837672281777,0.06482899438489025
0.55,0.45,0.26,0.08,1959,1817,0.6373142542652724,0.5911179173047473,0.6133474576271186,0.7621822033898306,0.819385593220339,0.09494640122511486,0.19448698315467075,0.08218478815722308
0.5,0.4,0.26,0.06,1959,1896,0.6234177215189873,0.6033690658499234,0.6132295719844358,0.7590142671854734,0.8145265888456551,0.1031138335885656,0.19754977029096477,0.10515569167942827
0.5,0.6,0.26,0.12,1959,1812,0.6379690949227373,0.590096988259316,0.6130999734818351,0.7791036860249271,0.828427472818881,0.14037774374680959,0.22052067381316998,0.06687085247575293
0.5,0.55,0.26,0.08,1959,1855,0.630188679245283,0.5967330270546197,0.6130047194546409,0.7697954902988988,0.8227582590456214,0.12404287901990811,0.20929045431342522,0.08422664624808576
0.5,0.6,0.26,0.08,1959,1855,0.6296495956873316,0.5962225625319041,0.6124803356056633,0.773466177241741,0.8227582590456214,0.14088820826952528,0.21898928024502298,0.08422664624808576
0.45,0.55,0.26,0.06,1959,1929,0.6168999481596682,0.6074527820316488,0.6121399176954733,0.7690329218106996,0.8179012345679012,0.13067891781521185,0.2082695252679939,0.10923940786115365
0.55,0.5,0.26,0.1,1959,1789,0.6411403018446059,0.5855028075548749,0.6120597652081111,0.7662753468516542,0.8249733191035219,0.10413476263399694,0.20010209290454314,0.06891271056661562
0.55,0.35,0.26,0.12,1959,1774,0.6437429537767756,0.5829504849412965,0.6118403428877578,0.7656040717921242,0.8250736672917226,0.09392547217968351,0.1990811638591118,0.06482899438489025
0.55,0.35,0.26,0.08,1959,1817,0.6351128233351678,0.5890760592138846,0.6112288135593221,0.7590042372881356,0.819385593220339,0.09392547217968351,0.19754977029096477,0.08218478815722308
0.45,0.6,0.26,0.06,1959,1929,0.6158631415241057,0.6064318529862175,0.6111111111111112,0.772633744855967,0.8179012345679012,0.14854517611026033,0.21898928024502298,0.10923940786115365
0.55,0.4,0.26,0.12,1959,1774,0.6426155580608793,0.5819295558958653,0.6107688186445219,0.7656040717921242,0.8250736672917226,0.09494640122511486,0.1990811638591118,0.06482899438489025
0.55,0.4,0.26,0.08,1959,1817,0.6345624656026417,0.588565594691169,0.6106991525423728,0.7595338983050847,0.819385593220339,0.09494640122511486,0.19754977029096477,0.08218478815722308
0.5,0.5,0.26,0.06,1959,1896,0.6207805907172996,0.600816743236345,0.6106355382619973,0.7616083009079119,0.8145265888456551,0.1138335885655947,0.2006125574272588,0.10464522715671261
0.55,0.5,0.26,0.12,1959,1774,0.6403607666290868,0.5798876978050026,0.6086257701580499,0.7666755960353602,0.8250736672917226,0.10413476263399694,0.20112302194997447,0.06482899438489025
0.55,0.5,0.26,0.08,1959,1817,0.6323610346725371,0.5865237366003063,0.6085805084745762,0.7616525423728814,0.819385593220339,0.10362429811128127,0.1990811638591118,0.08218478815722308
0.55,0.6,0.26,0.1,1959,1789,0.6361095584125209,0.5809086268504339,0.6072572038420492,0.7694770544290289,0.8249733191035219,0.12914752424706483,0.2169474221541603,0.06891271056661562
0.55,0.55,0.26,0.1,1959,1789,0.6361095584125209,0.5809086268504339,0.6072572038420492,0.7657417289220918,0.8249733191035219,0.11230219499744767,0.2077590607452782,0.06891271056661562
0.5,0.55,0.26,0.06,1959,1896,0.6165611814345991,0.5967330270546197,0.606485084306096,0.7616083009079119,0.8145265888456551,0.12404287901990811,0.20929045431342522,0.10464522715671261
0.55,0.45,0.26,0.06,1959,1858,0.6227125941872982,0.5906074527820316,0.6062352632957821,0.7539952842546502,0.8111082001571915,0.09443593670239918,0.19448698315467075,0.1031138335885656
0.5,0.6,0.26,0.06,1959,1896,0.6160337552742616,0.5962225625319041,0.6059662775616083,0.7657587548638133,0.8145265888456551,0.14088820826952528,0.21898928024502298,0.10464522715671261
0.55,0.55,0.26,0.12,1959,1774,0.6364148816234498,0.5763144461459928,0.6048754353067238,0.7661398339137424,0.8250736672917226,0.11179173047473201,0.2082695252679939,0.06482899438489025
0.55,0.6,0.26,0.12,1959,1774,0.6364148816234498,0.5763144461459928,0.6048754353067238,0.7698901687650683,0.8250736672917226,0.12863705972434916,0.21745788667687596,0.06482899438489025
0.55,0.35,0.26,0.06,1959,1858,0.6205597416576965,0.588565594691169,0.6041393764736704,0.7508514540214828,0.8111082001571915,0.09341500765696784,0.19754977029096477,0.1031138335885656
0.55,0.55,0.26,0.08,1959,1817,0.6274078150798019,0.5819295558958653,0.603813559322034,0.760593220338983,0.819385593220339,0.11230219499744767,0.20724859622256253,0.08218478815722308
0.55,0.6,0.26,0.08,1959,1817,0.6274078150798019,0.5819295558958653,0.603813559322034,0.764300847457627,0.819385593220339,0.12914752424706483,0.2164369576314446,0.08218478815722308
0.55,0.4,0.26,0.06,1959,1858,0.620021528525296,0.5880551301684533,0.6036154047681425,0.7513754257270108,0.8111082001571915,0.09443593670239918,0.19754977029096477,0.1031138335885656
0.55,0.5,0.26,0.06,1959,1858,0.6184068891280947,0.5865237366003063,0.6020434896515587,0.7534713125491224,0.8111082001571915,0.10362429811128127,0.1990811638591118,0.10260336906584992
0.55,0.55,0.26,0.06,1959,1858,0.6135629709364908,0.5819295558958653,0.5973277443018076,0.7524233691380665,0.8111082001571915,0.11230219499744767,0.20724859622256253,0.10260336906584992
0.55,0.6,0.26,0.06,1959,1858,0.6135629709364908,0.5819295558958653,0.5973277443018076,0.7566151427822897,0.8111082001571915,0.12914752424706483,0.2164369576314446,0.10260336906584992
